benchmark,valid,warmup,elapsed_ms,socket,heap_size,gc,cpu_freq_mhz,dram_j,cpu_j,package_j
jme,true,true,516,0,116m,serial,2.0GHz,0.245789000,1.005615000,1.693238000
jme,true,true,632,0,116m,serial,2.0GHz,0.306763000,1.260926000,2.088806000
jme,true,true,667,0,116m,serial,2.0GHz,0.362976000,1.374085000,2.281677000
jme,true,true,529,0,116m,serial,2.0GHz,0.299866000,1.236999000,1.965942000
jme,true,true,584,0,116m,serial,2.0GHz,0.305420000,1.138062000,1.924988000
jme,true,true,443,0,116m,serial,2.0GHz,0.218017000,0.831849000,1.436584000
jme,true,true,480,0,116m,serial,2.0GHz,0.220398000,0.897461000,1.525207000
jme,true,true,463,0,116m,serial,2.0GHz,0.214722000,0.876282000,1.490418000
jme,true,true,460,0,116m,serial,2.0GHz,0.218689000,0.855286000,1.463562000
jme,true,false,447,0,116m,serial,2.0GHz,0.229309000,0.963989000,1.568298000
jme,true,true,3203,0,116m,serial,2.0GHz,1.397827000,7.638061000,11.697876000
jme,true,true,902,0,116m,serial,2.0GHz,0.405884000,1.972412000,3.138489000
jme,true,true,779,0,116m,serial,2.0GHz,0.404052000,1.792175000,2.830444000
jme,true,true,800,0,116m,serial,2.0GHz,0.469666000,1.656006000,2.753357000
jme,true,true,741,0,116m,serial,2.0GHz,0.398743000,1.696228000,2.685608000
jme,true,true,612,0,116m,serial,2.0GHz,0.295410000,1.204224000,2.013061000
jme,true,true,569,0,116m,serial,2.0GHz,0.270874000,1.118104000,1.873169000
jme,true,true,523,0,116m,serial,2.0GHz,0.245056000,0.992676000,1.678039000
jme,true,true,541,0,116m,serial,2.0GHz,0.263672000,1.144348000,1.872131000
jme,true,true,670,0,116m,serial,2.0GHz,0.330750000,1.393250000,2.286133000
jme,true,true,637,0,116m,serial,2.0GHz,0.308594000,1.264038000,2.098511000
jme,true,true,513,0,116m,serial,2.0GHz,0.250611000,0.985474000,1.676574000
jme,true,true,451,0,116m,serial,2.0GHz,0.221557000,0.864563000,1.462830000
jme,true,true,552,0,116m,serial,2.0GHz,0.259216000,1.088928000,1.819702000
jme,true,true,675,0,116m,serial,2.0GHz,0.365723000,1.548706000,2.455322000
jme,true,true,469,0,116m,serial,2.0GHz,0.228332000,0.873840000,1.503662000
jme,true,true,469,0,116m,serial,2.0GHz,0.225281000,0.901367000,1.531128000
jme,true,true,557,0,116m,serial,2.0GHz,0.266480000,1.109009000,1.845032000
jme,true,true,501,0,116m,serial,2.0GHz,0.240052000,0.969848000,1.637391000
jme,true,true,570,0,116m,serial,2.0GHz,0.273010000,1.222656000,1.969055000
jme,true,true,523,0,116m,serial,2.0GHz,0.298645000,1.194031000,1.912842000
jme,true,true,443,0,116m,serial,2.0GHz,0.208252000,0.809998000,1.394897000
jme,true,true,726,0,116m,serial,2.0GHz,0.412598000,1.582459000,2.575134000
jme,true,true,447,0,116m,serial,2.0GHz,0.211304000,0.820495000,1.415710000
jme,true,true,453,0,116m,serial,2.0GHz,0.222290000,0.891113000,1.493591000
jme,true,true,435,0,116m,serial,2.0GHz,0.211731000,0.806946000,1.384949000
jme,true,false,517,0,116m,serial,2.0GHz,0.264404000,1.101684000,1.801514000
jme,true,true,3053,0,116m,serial,2.0GHz,1.319397000,7.247070000,11.090088000
jme,true,true,958,0,116m,serial,2.0GHz,0.423828000,2.057312000,3.292542000
jme,true,true,833,0,116m,serial,2.0GHz,0.383423000,1.904907000,2.981262000
jme,true,true,776,0,116m,serial,2.0GHz,0.394653000,1.786194000,2.811889000
jme,true,true,802,0,116m,serial,2.0GHz,0.494202000,1.827636000,2.942993000
jme,true,false,670,0,116m,serial,2.0GHz,0.353272000,1.347534000,2.251953000
jme,true,true,3164,0,116m,serial,2.0GHz,1.382935000,7.549561000,11.564880000
jme,true,true,910,0,116m,serial,2.0GHz,0.413392000,2.001465000,3.184753000
jme,true,true,774,0,116m,serial,2.0GHz,0.359436000,1.621826000,2.629821000
jme,true,true,679,0,116m,serial,2.0GHz,0.351441000,1.518371000,2.427307000
jme,true,true,723,0,116m,serial,2.0GHz,0.379639000,1.647277000,2.605408000
jme,true,true,807,0,116m,serial,2.0GHz,0.465149000,1.849487000,2.946228000
jme,true,true,616,0,116m,serial,2.0GHz,0.307800000,1.225098000,2.046936000
jme,true,true,539,0,116m,serial,2.0GHz,0.252319000,1.046082000,1.751526000
jme,true,true,646,0,116m,serial,2.0GHz,0.321655000,1.304748000,2.160400000
jme,true,true,643,0,116m,serial,2.0GHz,0.322266000,1.408753000,2.262390000
jme,true,true,641,0,116m,serial,2.0GHz,0.316528000,1.284546000,2.133423000
jme,true,false,542,0,116m,serial,2.0GHz,0.253906000,1.052002000,1.763672000
jme,true,true,3139,0,116m,serial,2.0GHz,1.349914000,7.453613000,11.411438000
jme,true,true,945,0,116m,serial,2.0GHz,0.423340000,2.040405000,3.261048000
jme,true,true,834,0,116m,serial,2.0GHz,0.383850000,1.866455000,2.941772000
jme,true,true,704,0,116m,serial,2.0GHz,0.369690000,1.601868000,2.538940000
jme,true,true,628,0,116m,serial,2.0GHz,0.302795000,1.286194000,2.120727000
jme,true,true,591,0,116m,serial,2.0GHz,0.284179000,1.235840000,2.014343000
jme,true,true,538,0,116m,serial,2.0GHz,0.253967000,1.042969000,1.755249000
jme,true,true,519,0,116m,serial,2.0GHz,0.246033000,1.006531000,1.697815000
jme,true,true,538,0,116m,serial,2.0GHz,0.244202000,1.041077000,1.744262000
jme,true,false,685,0,116m,serial,2.0GHz,0.331299000,1.408081000,2.311890000
jme,true,true,2696,0,116m,serial,2.4GHz,1.218933000,9.193420000,12.623718000
jme,true,true,771,0,116m,serial,2.4GHz,0.371216000,2.322876000,3.345276000
jme,true,true,685,0,116m,serial,2.4GHz,0.393799000,2.257386000,3.197143000
jme,true,true,605,0,116m,serial,2.4GHz,0.347962000,1.978027000,2.794494000
jme,true,true,654,0,116m,serial,2.4GHz,0.425232000,2.149292000,3.071838000
jme,true,true,638,0,116m,serial,2.4GHz,0.369262000,2.087220000,2.961914000
jme,true,true,606,0,116m,serial,2.4GHz,0.331787000,1.737060000,2.571350000
jme,true,true,501,0,116m,serial,2.4GHz,0.251831000,1.377807000,2.058166000
jme,true,true,454,0,116m,serial,2.4GHz,0.224243000,1.196899000,1.802368000
jme,true,true,481,0,116m,serial,2.4GHz,0.253479000,1.347229000,2.012451000
jme,true,true,529,0,116m,serial,2.4GHz,0.292969000,1.470337000,2.199157000
jme,true,true,499,0,116m,serial,2.4GHz,0.263367000,1.357300000,2.046753000
jme,true,true,397,0,116m,serial,2.4GHz,0.204956000,1.011170000,1.546203000
jme,true,true,495,0,116m,serial,2.4GHz,0.248718000,1.360168000,2.032654000
jme,true,true,476,0,116m,serial,2.4GHz,0.284974000,1.555726000,2.215271000
jme,true,true,429,0,116m,serial,2.4GHz,0.216614000,1.119201000,1.704773000
jme,true,true,419,0,116m,serial,2.4GHz,0.208252000,1.085144000,1.648011000
jme,true,true,475,0,116m,serial,2.4GHz,0.251220000,1.383240000,2.037170000
jme,true,true,417,0,116m,serial,2.4GHz,0.210144000,1.070984000,1.632813000
jme,true,true,464,0,116m,serial,2.4GHz,0.246399000,1.382385000,2.017822000
jme,true,true,447,0,116m,serial,2.4GHz,0.271241000,1.466552000,2.089966000
jme,true,true,480,0,116m,serial,2.4GHz,0.279602000,1.601075000,2.267395000
jme,true,false,453,0,116m,serial,2.4GHz,0.249939000,1.184997000,1.803467000
jme,true,true,2620,0,116m,serial,2.4GHz,1.184265000,8.889466000,12.216065000
jme,true,true,816,0,116m,serial,2.4GHz,0.409668000,2.758362000,3.840332000
jme,true,true,694,0,116m,serial,2.4GHz,0.355285000,2.284607000,3.198364000
jme,true,true,703,0,116m,serial,2.4GHz,0.463623000,2.284607000,3.280945000
jme,true,true,582,0,116m,serial,2.4GHz,0.323853000,1.617370000,2.419312000
jme,true,true,554,0,116m,serial,2.4GHz,0.271484000,1.525329000,2.258728000
jme,true,true,511,0,116m,serial,2.4GHz,0.255249000,1.400025000,2.089600000
jme,true,true,532,0,116m,serial,2.4GHz,0.266540000,1.458191000,2.169129000
jme,true,true,591,0,116m,serial,2.4GHz,0.311889000,1.689514000,2.496765000
jme,true,true,449,0,116m,serial,2.4GHz,0.229675000,1.210327000,1.817322000
jme,true,true,420,0,116m,serial,2.4GHz,0.215088000,1.068542000,1.644287000
jme,true,true,445,0,116m,serial,2.4GHz,0.221802000,1.153259000,1.747193000
jme,true,false,410,0,116m,serial,2.4GHz,0.210510000,1.065734000,1.627075000
jme,true,true,2567,0,116m,serial,2.4GHz,1.176514000,8.648193000,11.917968000
jme,true,true,908,0,116m,serial,2.4GHz,0.405517000,2.764648000,3.932251000
jme,true,true,743,0,116m,serial,2.4GHz,0.377502000,2.230407000,3.218322000
jme,true,true,638,0,116m,serial,2.4GHz,0.368470000,2.090454000,2.960755000
jme,true,true,666,0,116m,serial,2.4GHz,0.439697000,2.162415000,3.106323000
jme,true,true,607,0,116m,serial,2.4GHz,0.322449000,1.989014000,2.800049000
jme,true,true,583,0,116m,serial,2.4GHz,0.338745000,1.618103000,2.432922000
jme,true,true,517,0,116m,serial,2.4GHz,0.268555000,1.687500000,2.375671000
jme,true,true,547,0,116m,serial,2.4GHz,0.288940000,1.512207000,2.262939000
jme,true,true,609,0,116m,serial,2.4GHz,0.325318000,1.763916000,2.594544000
jme,true,true,415,0,116m,serial,2.4GHz,0.207520000,1.074463000,1.624695000
jme,true,true,495,0,116m,serial,2.4GHz,0.252136000,1.430481000,2.100464000
jme,true,true,435,0,116m,serial,2.4GHz,0.218444000,1.157898000,1.737000000
jme,true,true,548,0,116m,serial,2.4GHz,0.306092000,1.550232000,2.325073000
jme,true,true,592,0,116m,serial,2.4GHz,0.340698000,1.935424000,2.739258000
jme,true,true,446,0,116m,serial,2.4GHz,0.234802000,1.183227000,1.800232000
jme,true,true,404,0,116m,serial,2.4GHz,0.214050000,1.054139000,1.610168000
jme,true,true,491,0,116m,serial,2.4GHz,0.259827000,1.358582000,2.042236000
jme,true,true,435,0,116m,serial,2.4GHz,0.213623000,1.130188000,1.708252000
jme,true,true,456,0,116m,serial,2.4GHz,0.247559000,1.388367000,2.017822000
jme,true,true,474,0,116m,serial,2.4GHz,0.278870000,1.543518000,2.192933000
jme,true,true,486,0,116m,serial,2.4GHz,0.273071000,1.599732000,2.267334000
jme,true,false,464,0,116m,serial,2.4GHz,0.261474000,1.198975000,1.837158000
jme,true,true,2555,0,116m,serial,2.4GHz,1.154358000,8.495605000,11.728821000
jme,true,true,837,0,116m,serial,2.4GHz,0.427917000,2.902832000,4.011413000
jme,true,true,725,0,116m,serial,2.4GHz,0.441956000,2.306885000,3.302552000
jme,true,true,697,0,116m,serial,2.4GHz,0.364197000,2.276306000,3.201538000
jme,true,true,678,0,116m,serial,2.4GHz,0.437134000,2.202393000,3.161377000
jme,true,false,579,0,116m,serial,2.4GHz,0.292480000,1.648987000,2.419373000
jme,true,true,2579,0,116m,serial,2.4GHz,1.169617000,8.670715000,11.941223000
jme,true,true,799,0,116m,serial,2.4GHz,0.380371000,2.393737000,3.445313000
jme,true,true,665,0,116m,serial,2.4GHz,0.337830000,2.043396000,2.930420000
jme,true,true,654,0,116m,serial,2.4GHz,0.384278000,2.130738000,3.031921000
jme,true,true,672,0,116m,serial,2.4GHz,0.440490000,2.153320000,3.092712000
jme,true,false,653,0,116m,serial,2.4GHz,0.404236000,2.223145000,3.137878000
jme,true,true,2468,0,116m,serial,2.4GHz,1.135193000,8.233948000,11.382935000
jme,true,true,789,0,116m,serial,2.4GHz,0.407104000,2.614258000,3.655273000
jme,true,true,717,0,116m,serial,2.4GHz,0.431884000,2.346741000,3.338685000
jme,true,true,690,0,116m,serial,2.4GHz,0.405700000,2.246216000,3.195801000
jme,true,true,676,0,116m,serial,2.4GHz,0.453003000,2.222657000,3.196045000
jme,true,false,631,0,116m,serial,2.4GHz,0.342407000,1.909424000,2.756042000
jme,true,true,2724,0,116m,serial,2.4GHz,1.291138000,9.341004000,12.871338000
jme,true,true,836,0,116m,serial,2.4GHz,0.433594000,2.801514000,3.918823000
jme,true,true,725,0,116m,serial,2.4GHz,0.457824000,2.379761000,3.410278000
jme,true,true,613,0,116m,serial,2.4GHz,0.359009000,1.974610000,2.813659000
jme,true,true,549,0,116m,serial,2.4GHz,0.282288000,1.620972000,2.369751000
jme,true,true,478,0,116m,serial,2.4GHz,0.237000000,1.269653000,1.909851000
jme,true,true,509,0,116m,serial,2.4GHz,0.251342000,1.364014000,2.045654000
jme,true,true,513,0,116m,serial,2.4GHz,0.261413000,1.445252000,2.139526000
jme,true,true,659,0,116m,serial,2.4GHz,0.355530000,1.871827000,2.761231000
jme,true,true,557,0,116m,serial,2.4GHz,0.297730000,1.581055000,2.345520000
jme,true,true,430,0,116m,serial,2.4GHz,0.213623000,1.092529000,1.663697000
jme,true,true,486,0,116m,serial,2.4GHz,0.245850000,1.301880000,1.963928000
jme,true,true,403,0,116m,serial,2.4GHz,0.205018000,1.044983000,1.591247000
jme,true,true,440,0,116m,serial,2.4GHz,0.223999000,1.135254000,1.737488000
jme,true,true,407,0,116m,serial,2.4GHz,0.201111000,1.045593000,1.593628000
jme,true,true,603,0,116m,serial,2.4GHz,0.364807000,1.781616000,2.633911000
jme,true,true,468,0,116m,serial,2.4GHz,0.238403000,1.217834000,1.846802000
jme,true,true,464,0,116m,serial,2.4GHz,0.233337000,1.231934000,1.862548000
jme,true,true,442,0,116m,serial,2.4GHz,0.222778000,1.131286000,1.724914000
jme,true,false,438,0,116m,serial,2.4GHz,0.218872000,1.128479000,1.726380000
jme,true,true,2686,0,116m,serial,2.4GHz,1.216247000,9.034668000,12.439941000
jme,true,true,806,0,116m,serial,2.4GHz,0.380371000,2.420044000,3.470764000
jme,true,true,659,0,116m,serial,2.4GHz,0.340698000,2.054809000,2.941407000
jme,true,true,620,0,116m,serial,2.4GHz,0.365600000,2.022278000,2.882263000
jme,true,true,582,0,116m,serial,2.4GHz,0.342590000,1.880432000,2.674133000
jme,true,true,514,0,116m,serial,2.4GHz,0.268310000,1.386352000,2.093262000
jme,true,true,525,0,116m,serial,2.4GHz,0.265869000,1.491394000,2.195557000
jme,true,true,506,0,116m,serial,2.4GHz,0.265442000,1.533142000,2.224671000
jme,true,false,474,0,116m,serial,2.4GHz,0.239197000,1.245666000,1.886291000
jme,true,true,2764,0,116m,serial,2.4GHz,1.253540000,9.305969000,12.822144000
jme,true,true,795,0,116m,serial,2.4GHz,0.377746000,2.392151000,3.434631000
jme,true,true,685,0,116m,serial,2.4GHz,0.364380000,2.253662000,3.170655000
jme,true,true,615,0,116m,serial,2.4GHz,0.367370000,1.991333000,2.838990000
jme,true,true,672,0,116m,serial,2.4GHz,0.422973000,2.154358000,3.082397000
jme,true,true,615,0,116m,serial,2.4GHz,0.313660000,1.722718000,2.550842000
jme,true,true,549,0,116m,serial,2.4GHz,0.280578000,1.503601000,2.233398000
jme,true,true,448,0,116m,serial,2.4GHz,0.222962000,1.169556000,1.774902000
jme,true,true,593,0,116m,serial,2.4GHz,0.316406000,1.771790000,2.578858000
jme,true,true,501,0,116m,serial,2.4GHz,0.255127000,1.409424000,2.081360000
jme,true,true,508,0,116m,serial,2.4GHz,0.294311000,1.397156000,2.121643000
jme,true,true,437,0,116m,serial,2.4GHz,0.218689000,1.118897000,1.707581000
jme,true,true,401,0,116m,serial,2.4GHz,0.217529000,1.061279000,1.614196000
jme,true,true,422,0,116m,serial,2.4GHz,0.206177000,1.090332000,1.654724000
jme,true,true,476,0,116m,serial,2.4GHz,0.291260000,1.547791000,2.219788000
jme,true,true,444,0,116m,serial,2.4GHz,0.230713000,1.152588000,1.769287000
jme,true,true,451,0,116m,serial,2.4GHz,0.225464000,1.154968000,1.758179000
jme,true,true,478,0,116m,serial,2.4GHz,0.260376000,1.316528000,1.986816000
jme,true,true,411,0,116m,serial,2.4GHz,0.203674000,1.040039000,1.588623000
jme,true,true,494,0,116m,serial,2.4GHz,0.255005000,1.472717000,2.138611000
jme,true,true,469,0,116m,serial,2.4GHz,0.276611000,1.510192000,2.151672000
jme,true,true,409,0,116m,serial,2.4GHz,0.202087000,1.034485000,1.592041000
jme,true,true,625,0,116m,serial,2.4GHz,0.371460000,1.855530000,2.711853000
jme,true,true,406,0,116m,serial,2.4GHz,0.205444000,1.031128000,1.588379000
jme,true,true,402,0,116m,serial,2.4GHz,0.192139000,1.018372000,1.553039000
jme,true,true,408,0,116m,serial,2.4GHz,0.207886000,1.064270000,1.620056000
jme,true,false,394,0,116m,serial,2.4GHz,0.195251000,0.981079000,1.509521000
jme,true,true,2713,0,116m,serial,2.4GHz,1.223084000,9.215210000,12.648865000
jme,true,true,800,0,116m,serial,2.4GHz,0.384766000,2.365662000,3.416076000
jme,true,true,670,0,116m,serial,2.4GHz,0.344482000,2.088562000,2.984985000
jme,true,true,617,0,116m,serial,2.4GHz,0.350830000,1.982605000,2.818237000
jme,true,true,662,0,116m,serial,2.4GHz,0.431579000,2.141540000,3.074707000
jme,true,true,580,0,116m,serial,2.4GHz,0.290405000,1.613159000,2.387390000
jme,true,true,475,0,116m,serial,2.4GHz,0.237915000,1.256774000,1.897217000
jme,true,true,456,0,116m,serial,2.4GHz,0.230712000,1.195068000,1.811462000
jme,true,true,556,0,116m,serial,2.4GHz,0.283997000,1.521241000,2.269287000
jme,true,true,567,0,116m,serial,2.4GHz,0.304992000,1.588929000,2.368714000
jme,true,true,414,0,116m,serial,2.4GHz,0.205872000,1.035035000,1.583191000
jme,true,true,465,0,116m,serial,2.4GHz,0.235962000,1.238098000,1.869507000
jme,true,true,408,0,116m,serial,2.4GHz,0.205628000,1.234680000,1.776489000
jme,true,true,541,0,116m,serial,2.4GHz,0.288513000,1.591980000,2.335083000
jme,true,true,597,0,116m,serial,2.4GHz,0.349365000,1.924622000,2.737609000
jme,true,true,412,0,116m,serial,2.4GHz,0.214782000,1.043212000,1.609985000
jme,true,true,443,0,116m,serial,2.4GHz,0.222473000,1.155090000,1.749024000
jme,true,true,470,0,116m,serial,2.4GHz,0.242981000,1.275207000,1.917847000
jme,true,true,420,0,116m,serial,2.4GHz,0.211670000,1.066468000,1.630920000
jme,true,true,459,0,116m,serial,2.4GHz,0.244812000,1.356018000,1.980896000
jme,true,true,455,0,116m,serial,2.4GHz,0.272094000,1.466065000,2.091797000
jme,true,true,487,0,116m,serial,2.4GHz,0.273620000,1.584289000,2.248962000
jme,true,true,459,0,116m,serial,2.4GHz,0.249268000,1.219910000,1.842102000
jme,true,true,422,0,116m,serial,2.4GHz,0.207947000,1.066040000,1.634033000
jme,true,true,448,0,116m,serial,2.4GHz,0.215942000,1.173401000,1.775635000
jme,true,true,397,0,116m,serial,2.4GHz,0.198547000,1.005615000,1.537232000
jme,true,true,444,0,116m,serial,2.4GHz,0.224792000,1.149475000,1.753723000
jme,true,true,394,0,116m,serial,2.4GHz,0.203125000,1.008850000,1.550049000
jme,true,true,395,0,116m,serial,2.4GHz,0.210510000,1.007446000,1.559754000
jme,true,true,394,0,116m,serial,2.4GHz,0.187378000,0.982483000,1.501832000
jme,true,false,394,0,116m,serial,2.4GHz,0.189331000,0.979370000,1.503846000
jme,true,true,2381,0,116m,serial,2.7GHz,1.185119000,10.452332000,13.547974000
jme,true,true,733,0,116m,serial,2.7GHz,0.372802000,2.762696000,3.751831000
jme,true,true,687,0,116m,serial,2.7GHz,0.426453000,2.915344000,3.895203000
jme,true,true,653,0,116m,serial,2.7GHz,0.443299000,2.661010000,3.579651000
jme,true,true,514,0,116m,serial,2.7GHz,0.297058000,1.732239000,2.447815000
jme,true,true,475,0,116m,serial,2.7GHz,0.247803000,1.606079000,2.251160000
jme,true,true,487,0,116m,serial,2.7GHz,0.249939000,1.649658000,2.309021000
jme,true,true,479,0,116m,serial,2.7GHz,0.252197000,1.632691000,2.281555000
jme,true,false,504,0,116m,serial,2.7GHz,0.277588000,1.721008000,2.412536000
jme,true,true,2337,0,116m,serial,2.7GHz,1.118347000,10.062378000,13.071106000
jme,true,true,723,0,116m,serial,2.7GHz,0.359070000,2.726989000,3.688781000
jme,true,true,679,0,116m,serial,2.7GHz,0.400390000,2.841553000,3.780700000
jme,true,true,597,0,116m,serial,2.7GHz,0.381836000,2.298217000,3.143006000
jme,true,true,586,0,116m,serial,2.7GHz,0.356262000,2.413025000,3.225402000
jme,true,true,636,0,116m,serial,2.7GHz,0.413513000,2.635132000,3.526428000
jme,true,true,482,0,116m,serial,2.7GHz,0.249329000,1.611450000,2.256103000
jme,true,true,408,0,116m,serial,2.7GHz,0.211731000,1.314393000,1.872803000
jme,true,true,409,0,116m,serial,2.7GHz,0.210999000,1.309875000,1.864075000
jme,true,true,535,0,116m,serial,2.7GHz,0.295654000,1.899230000,2.640259000
jme,true,true,487,0,116m,serial,2.7GHz,0.269226000,1.634765000,2.299743000
jme,true,true,410,0,116m,serial,2.7GHz,0.218567000,1.304260000,1.876648000
jme,true,true,376,0,116m,serial,2.7GHz,0.199524000,1.195435000,1.703247000
jme,true,true,440,0,116m,serial,2.7GHz,0.223938000,1.462341000,2.054687000
jme,true,true,461,0,116m,serial,2.7GHz,0.279296000,1.895508000,2.538513000
jme,true,true,416,0,116m,serial,2.7GHz,0.212463000,1.325745000,1.883850000
jme,true,true,400,0,116m,serial,2.7GHz,0.206421000,1.262817000,1.817322000
jme,true,true,434,0,116m,serial,2.7GHz,0.229370000,1.502136000,2.093201000
jme,true,true,406,0,116m,serial,2.7GHz,0.214904000,1.318725000,1.884339000
jme,true,true,421,0,116m,serial,2.7GHz,0.225647000,1.532288000,2.103821000
jme,true,false,436,0,116m,serial,2.7GHz,0.279847000,1.920777000,2.539611000
jme,true,true,2369,0,116m,serial,2.7GHz,1.142151000,10.170166000,13.238647000
jme,true,true,707,0,116m,serial,2.7GHz,0.384278000,2.991333000,3.953125000
jme,true,true,655,0,116m,serial,2.7GHz,0.382324000,2.736511000,3.630249000
jme,true,true,650,0,116m,serial,2.7GHz,0.456482000,2.649353000,3.586853000
jme,true,true,483,0,116m,serial,2.7GHz,0.269104000,1.625183000,2.296143000
jme,true,true,485,0,116m,serial,2.7GHz,0.252075000,1.616638000,2.269470000
jme,true,true,498,0,116m,serial,2.7GHz,0.268494000,1.862916000,2.542603000
jme,true,false,518,0,116m,serial,2.7GHz,0.277894000,1.744385000,2.451416000
jme,true,true,2393,0,116m,serial,2.7GHz,1.187866000,10.457641000,13.590637000
