Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
sunflow,EDP,1.8GHz,1800.0,6x,6.0,30,1.0795521028,0.8890051528725001,1.3110915305274995,False
sunflow,EDP,2.0GHz,2000.0,1x,1.0,5,18.7818248974,18.6092252672125,18.93418824554,False
sunflow,EDP,2.0GHz,2000.0,2x,2.0,10,1.4684490307,1.323145604845,1.6646676104999998,False
sunflow,EDP,2.0GHz,2000.0,3x,3.0,15,0.8862410392,0.7913564057975001,1.020668067795,False
sunflow,EDP,2.0GHz,2000.0,4x,4.0,20,0.8207130476,0.712854724785,0.9413033845775,True
sunflow,EDP,2.0GHz,2000.0,5x,5.0,25,0.7263551197,0.6678707952575001,0.8084026204749999,True
sunflow,EDP,2.0GHz,2000.0,6x,6.0,30,0.7358138117999999,0.6825749640625,0.79318951213,True
sunflow,EDP,2.4GHz,2400.0,1x,1.0,5,18.559077655900005,17.97822093934,19.298994292645,False
sunflow,EDP,2.4GHz,2400.0,2x,2.0,10,1.5458764812,1.3837325328575,1.7210823059475,False
sunflow,EDP,2.4GHz,2400.0,3x,3.0,15,0.6967077862,0.658328720855,0.7399384719500001,True
sunflow,EDP,2.4GHz,2400.0,4x,4.0,20,0.9117583763,0.7820478204625001,1.0656703607625,False
sunflow,EDP,2.4GHz,2400.0,5x,5.0,25,0.846030331,0.69885461626,1.0232464424574998,True
sunflow,EDP,2.4GHz,2400.0,6x,6.0,30,0.7432520972,0.5845948976,0.915832083755,True
sunflow,EDP,2.7GHz,2700.0,1x,1.0,5,17.9896001969,17.63461698804,18.44015592179,False
sunflow,EDP,2.7GHz,2700.0,2x,2.0,10,1.4367629743,1.26737136202,1.6320755406925005,False
sunflow,EDP,2.7GHz,2700.0,3x,3.0,15,0.7642574229,0.6784369539174998,0.8826961036499998,True
sunflow,EDP,2.7GHz,2700.0,4x,4.0,20,0.8085780241,0.68101091583,0.9604127483775,True
sunflow,EDP,2.7GHz,2700.0,5x,5.0,25,0.7456718563,0.612219428965,0.9190735781525,True
sunflow,EDP,2.7GHz,2700.0,6x,6.0,30,0.7058730381,0.6118939067200001,0.8515630777675001,True
sunflow,EDP2,400MHz,400.0,1x,1.0,5,3386.9710874977195,3252.602355266624,3588.130732946076,False
sunflow,EDP2,400MHz,400.0,2x,2.0,10,93.33787731339432,76.00991743485613,118.0762092787546,False
sunflow,EDP2,400MHz,400.0,3x,3.0,15,47.81305502631548,39.62432700759021,57.60437228402013,False
sunflow,EDP2,400MHz,400.0,4x,4.0,20,52.47435428434402,38.40766977920364,69.55302876262141,False
sunflow,EDP2,400MHz,400.0,5x,5.0,25,47.58839507432802,36.76154421639516,61.062828844555355,False
sunflow,EDP2,400MHz,400.0,6x,6.0,30,45.79140424730744,37.80792371334829,55.99520641094015,False
sunflow,EDP2,800MHz,800.0,1x,1.0,5,658.9402915396087,630.5418861468692,696.2192674489011,False
sunflow,EDP2,800MHz,800.0,2x,2.0,10,17.15997466335747,13.447667171975276,21.489589628320044,False
sunflow,EDP2,800MHz,800.0,3x,3.0,15,6.93958825785613,5.929441572448098,8.267549712612112,False
sunflow,EDP2,800MHz,800.0,4x,4.0,20,8.237956543639353,6.2763805976764315,10.608513018494042,False
sunflow,EDP2,800MHz,800.0,5x,5.0,25,6.836498512589502,5.586540079527793,8.46040315121054,False
sunflow,EDP2,800MHz,800.0,6x,6.0,30,9.064470110898302,6.1779846278480495,12.362088773676373,False
sunflow,EDP2,1.2GHz,1200.0,1x,1.0,5,279.26893624053173,271.05660221075914,293.7291966259332,False
sunflow,EDP2,1.2GHz,1200.0,2x,2.0,10,7.007903247798138,5.669751870874673,8.585927031528941,False
sunflow,EDP2,1.2GHz,1200.0,3x,3.0,15,3.681334751431767,2.9700258861972992,4.668205891479945,False
sunflow,EDP2,1.2GHz,1200.0,4x,4.0,20,2.899127776776518,2.5205973684502787,3.3814854333062216,False
sunflow,EDP2,1.2GHz,1200.0,5x,5.0,25,3.985493110203581,2.893654492161802,5.133290709584353,False
sunflow,EDP2,1.2GHz,1200.0,6x,6.0,30,3.159865506064468,2.2795523117686907,4.105997158358582,False
sunflow,EDP2,1.6GHz,1600.0,1x,1.0,5,1148.7086962606274,1135.7819512130716,1160.475978646292,False
sunflow,EDP2,1.6GHz,1600.0,2x,2.0,10,23.20672305154497,21.28374810332571,25.706336574113664,False
sunflow,EDP2,1.6GHz,1600.0,3x,3.0,15,19.02834464269374,16.375403370124317,21.588972411282818,False
sunflow,EDP2,1.6GHz,1600.0,4x,4.0,20,14.64837166356673,12.346198967032173,17.23812496162821,False
sunflow,EDP2,1.6GHz,1600.0,5x,5.0,25,13.534539609677946,12.183096439499751,15.355436980414304,False
sunflow,EDP2,1.6GHz,1600.0,6x,6.0,30,13.797689457012028,12.341765017263786,15.488362490804384,False
sunflow,EDP2,1.8GHz,1800.0,1x,1.0,5,164.24905829953713,157.00684864126728,172.49067143331237,False
sunflow,EDP2,1.8GHz,1800.0,2x,2.0,10,4.031532562980429,3.2740724384727367,4.986346877974068,False
sunflow,EDP2,1.8GHz,1800.0,3x,3.0,15,1.5601237362436031,1.3925898665787844,1.7271382362329444,True
sunflow,EDP2,1.8GHz,1800.0,4x,4.0,20,1.4391430937909722,1.1941679993225058,1.8169804044304507,True
sunflow,EDP2,1.8GHz,1800.0,5x,5.0,25,1.5789979325770254,1.1431311599097091,2.2671343633956695,True
sunflow,EDP2,1.8GHz,1800.0,6x,6.0,30,2.1163001803097514,1.540743158762638,2.8202421613483803,False
sunflow,EDP2,2.0GHz,2000.0,1x,1.0,5,154.91971615093206,152.79417558342894,156.89862143138254,False
sunflow,EDP2,2.0GHz,2000.0,2x,2.0,10,3.4731022763273836,2.961608071175092,4.206219846192579,False
sunflow,EDP2,2.0GHz,2000.0,3x,3.0,15,1.6373704562122735,1.339601404618922,2.0329757070287933,True
sunflow,EDP2,2.0GHz,2000.0,4x,4.0,20,1.5054739910415456,1.1828586556915948,1.868040381274664,True
sunflow,EDP2,2.0GHz,2000.0,5x,5.0,25,1.2060377765753247,1.0560134715034706,1.4005479837499966,True
sunflow,EDP2,2.0GHz,2000.0,6x,6.0,30,1.2231127050648036,1.0967268804587689,1.3656691050574437,True
sunflow,EDP2,2.4GHz,2400.0,1x,1.0,5,171.4537461021104,163.19794079571736,181.72301679144496,False
sunflow,EDP2,2.4GHz,2400.0,2x,2.0,10,4.255049567553157,3.5977849196516827,5.010236295671511,False
sunflow,EDP2,2.4GHz,2400.0,3x,3.0,15,1.2779590899401954,1.1669709841177762,1.3992554259982062,True
sunflow,EDP2,2.4GHz,2400.0,4x,4.0,20,1.9443751493822743,1.5144713158677947,2.4431312201762987,False
sunflow,EDP2,2.4GHz,2400.0,5x,5.0,25,1.7554628001469643,1.309323746447391,2.3355335735123783,True
sunflow,EDP2,2.4GHz,2400.0,6x,6.0,30,1.4626072759404984,0.9800018036311502,2.0277276315506185,True
sunflow,EDP2,2.7GHz,2700.0,1x,1.0,5,177.84307851902742,172.89869485498977,184.14745897417976,False
sunflow,EDP2,2.7GHz,2700.0,2x,2.0,10,4.170855541563377,3.4212383793159864,5.0476962698532235,False
sunflow,EDP2,2.7GHz,2700.0,3x,3.0,15,1.6282077111352364,1.3526602062462298,2.059733608374449,True
sunflow,EDP2,2.7GHz,2700.0,4x,4.0,20,1.7884479175960102,1.352284656139373,2.323421176124824,True
sunflow,EDP2,2.7GHz,2700.0,5x,5.0,25,1.6046956764891065,1.1319839558910558,2.2268027013170393,True
sunflow,EDP2,2.7GHz,2700.0,6x,6.0,30,1.4540216907309644,1.1440516210334055,1.9244222442305416,True
tomcat,Energy,400MHz,400.0,1x,1.0,13,6.819207799999999,6.048592512500001,7.596402427499999,False
tomcat,Energy,800MHz,800.0,1x,1.0,13,3.4425966000000003,3.32216084,3.5529207724999994,False
tomcat,Energy,1.2GHz,1200.0,1x,1.0,13,3.0075377,2.9068620724999996,3.1106624125,True
tomcat,Energy,1.6GHz,1600.0,1x,1.0,13,2.8398743,2.64954411,3.0418834450000003,True
tomcat,Energy,2.0GHz,2000.0,1x,1.0,13,2.9109434000000003,2.8030380125,3.0193890875,True
tomcat,Energy,2.4GHz,2400.0,1x,1.0,13,3.3909667,3.219314875,3.5396555499999995,False
tomcat,Energy,2.7GHz,2700.0,1x,1.0,13,3.746783100000001,3.5644866074999997,3.916597340000001,False
tomcat,Time,400MHz,400.0,1x,1.0,13,3005.1,2899.1,3115.7225,False
tomcat,Time,800MHz,800.0,1x,1.0,13,1582.4,1527.2949999999998,1630.4,False
tomcat,Time,1.2GHz,1200.0,1x,1.0,13,1118.6,1081.89,1161.3025,False
tomcat,Time,1.6GHz,1600.0,1x,1.0,13,878.3,817.1875,940.9075,False
tomcat,Time,2.0GHz,2000.0,1x,1.0,13,726.6,697.5975,752.205,False
tomcat,Time,2.4GHz,2400.0,1x,1.0,13,671.8,639.9975,703.005,True
tomcat,Time,2.7GHz,2700.0,1x,1.0,13,626.5,593.195,653.2025,True
tomcat,EDP,400MHz,400.0,1x,1.0,13,20.663763769700005,18.071419486147505,23.399238870647498,False
tomcat,EDP,800MHz,800.0,1x,1.0,13,5.4623681784,5.119185042715,5.807519110792501,False
tomcat,EDP,1.2GHz,1200.0,1x,1.0,13,3.3736990286,3.1514115475649995,3.6104430628875,False
tomcat,EDP,1.6GHz,1600.0,1x,1.0,13,2.5255213664,2.1915106524850003,2.88467441618,True
tomcat,EDP,2.0GHz,2000.0,1x,1.0,13,2.1229151561,1.9556604623675,2.2696551800775,True
tomcat,EDP,2.4GHz,2400.0,1x,1.0,13,2.2912927739000004,2.0689812005875003,2.51336403126,True
tomcat,EDP,2.7GHz,2700.0,1x,1.0,13,2.3611421966000004,2.1248332877875,2.5535961775725,True
tomcat,EDP2,400MHz,400.0,1x,1.0,13,146.24144764189288,110.97325173760416,179.77578963373705,False
tomcat,EDP2,800MHz,800.0,1x,1.0,13,18.90698667910432,17.047109628223613,20.807916675293185,False
tomcat,EDP2,1.2GHz,1200.0,1x,1.0,13,10.203139378704057,9.259808116431335,11.227676178442106,False
tomcat,EDP2,1.6GHz,1600.0,1x,1.0,13,7.354363874240581,5.894962145826431,9.027437744736137,True
tomcat,EDP2,2.0GHz,2000.0,1x,1.0,13,6.224025635973684,5.563638038208685,6.8928417161876965,True
tomcat,EDP2,2.4GHz,2400.0,1x,1.0,13,7.856780513188883,6.837757073602167,8.919142473416075,True
tomcat,EDP2,2.7GHz,2700.0,1x,1.0,13,8.948475246808048,7.687082937459099,10.04389600949596,False
xalan,Energy,400MHz,400.0,1x,1.0,5,9.5157411,9.185944275000002,9.82922193,False
xalan,Energy,400MHz,400.0,2x,2.0,10,3.2150453000000008,3.04777209,3.3621172275,False
xalan,Energy,400MHz,400.0,3x,3.0,15,2.5576905000000005,2.4108275975,2.7071547125,False
xalan,Energy,400MHz,400.0,4x,4.0,20,2.6195924,2.42534455,2.7918616224999995,False
xalan,Energy,400MHz,400.0,5x,5.0,25,2.5438538,2.3517261375,2.71282155,False
xalan,Energy,400MHz,400.0,6x,6.0,30,2.7691774,2.6393652825000005,2.905556405,False
xalan,Energy,800MHz,800.0,1x,1.0,5,5.4926758,5.3327600875,5.642442397500001,False
xalan,Energy,800MHz,800.0,2x,2.0,10,1.875348,1.84556244,1.9067266675,False
xalan,Energy,800MHz,800.0,3x,3.0,15,1.624701,1.586253165,1.666153,False
xalan,Energy,800MHz,800.0,4x,4.0,20,1.5521545,1.4706726874999998,1.6156519974999997,False
xalan,Energy,800MHz,800.0,5x,5.0,25,1.5365173,1.4449880625000002,1.6211600425,False
xalan,Energy,800MHz,800.0,6x,6.0,30,1.5095399,1.4148632425,1.5927817974999998,False
xalan,Energy,1.2GHz,1200.0,1x,1.0,5,4.597943000000001,4.49912908,4.699914402499999,False
xalan,Energy,1.2GHz,1200.0,2x,2.0,10,1.5040773,1.4520049924999998,1.5534559775,False
xalan,Energy,1.2GHz,1200.0,3x,3.0,15,1.2398314,1.1895325424999998,1.28093519,False
xalan,Energy,1.2GHz,1200.0,4x,4.0,20,1.2039245,1.1335260874999995,1.2689217075,False
xalan,Energy,1.2GHz,1200.0,5x,5.0,25,1.2055052999999998,1.1283779825,1.26487574,False
xalan,Energy,1.2GHz,1200.0,6x,6.0,30,1.2664978000000002,1.2354180225,1.2916518300000002,False
xalan,Energy,1.6GHz,1600.0,1x,1.0,5,6.653106800000001,6.569301530000001,6.73899445,False
xalan,Energy,1.6GHz,1600.0,2x,2.0,10,1.9070555999999996,1.8589568299999997,1.9559858775,False
xalan,Energy,1.6GHz,1600.0,3x,3.0,15,1.6398436,1.5752899925,1.6903054200000005,False
xalan,Energy,1.6GHz,1600.0,4x,4.0,20,1.6263307,1.558734545,1.6956431725,False
xalan,Energy,1.6GHz,1600.0,5x,5.0,25,1.6897949,1.6399026200000002,1.7306831074999998,False
xalan,Energy,1.6GHz,1600.0,6x,6.0,30,1.6525939,1.6022799625,1.686494885,False
xalan,Energy,1.8GHz,1800.0,1x,1.0,5,4.085852000000001,3.97338117,4.216992105,False
xalan,Energy,1.8GHz,1800.0,2x,2.0,10,1.350128,1.257591935,1.4751457974999995,False
xalan,Energy,1.8GHz,1800.0,3x,3.0,15,1.1451905000000002,1.0829255550000003,1.187671,True
xalan,Energy,1.8GHz,1800.0,4x,4.0,20,1.129187,1.0714313125,1.1730494024999998,True
xalan,Energy,1.8GHz,1800.0,5x,5.0,25,1.09812,1.0472822174999998,1.1473586674999998,True
xalan,Energy,1.8GHz,1800.0,6x,6.0,30,1.0572753,1.0107943475,1.105872825,True
xalan,Energy,2.0GHz,2000.0,1x,1.0,5,4.361846999999999,4.226311262499999,4.4702503325,False
xalan,Energy,2.0GHz,2000.0,2x,2.0,10,1.3887571,1.340733275,1.4266768799999998,False
xalan,Energy,2.0GHz,2000.0,3x,3.0,15,1.1818726,1.146342985,1.2150398075000002,False
xalan,Energy,2.0GHz,2000.0,4x,4.0,20,1.1205444999999998,1.0556201925,1.168603355,True
xalan,Energy,2.0GHz,2000.0,5x,5.0,25,1.1668519,1.1329064875,1.1898356125,False
xalan,Energy,2.0GHz,2000.0,6x,6.0,30,1.1135071,1.06003841,1.16296548,True
xalan,Energy,2.4GHz,2400.0,1x,1.0,5,4.6452024000000005,4.5062510575,4.7800405975,False
xalan,Energy,2.4GHz,2400.0,2x,2.0,10,1.4951173000000002,1.4520037675000002,1.539515065,False
xalan,Energy,2.4GHz,2400.0,3x,3.0,15,1.2514953,1.1857861149999998,1.3035303425000002,False
xalan,Energy,2.4GHz,2400.0,4x,4.0,20,1.2011965,1.1501083,1.2409773374999995,False
xalan,Energy,2.4GHz,2400.0,5x,5.0,25,1.2157898,1.1789820375000002,1.2544541900000004,False
xalan,Energy,2.4GHz,2400.0,6x,6.0,30,1.2643433000000002,1.2136053625000005,1.3014534675,False
xalan,Energy,2.7GHz,2700.0,1x,1.0,5,4.9749206,4.8690140175,5.067423987500001,False
xalan,Energy,2.7GHz,2700.0,2x,2.0,10,1.5959169000000002,1.5579625025,1.6229281575000003,False
xalan,Energy,2.7GHz,2700.0,3x,3.0,15,1.2980774,1.2383936825,1.3459425800000002,False
xalan,Energy,2.7GHz,2700.0,4x,4.0,20,1.3048463,1.273182295,1.3314453,False
xalan,Energy,2.7GHz,2700.0,5x,5.0,25,1.2786377999999998,1.23081427,1.3222566575,False
xalan,Energy,2.7GHz,2700.0,6x,6.0,30,1.3114748,1.2619462275,1.344735305,False
xalan,Time,400MHz,400.0,1x,1.0,5,5008.9,4871.3724999999995,5141.83,False
xalan,Time,400MHz,400.0,2x,2.0,10,1700.4,1610.495,1768.0325,False
xalan,Time,400MHz,400.0,3x,3.0,15,1364.8,1279.1975,1447.5125,False
xalan,Time,400MHz,400.0,4x,4.0,20,1392.0,1294.69,1479.22,False
xalan,Time,400MHz,400.0,5x,5.0,25,1360.7,1249.775,1467.7325,False
xalan,Time,400MHz,400.0,6x,6.0,30,1444.2,1378.79,1497.7025,False
xalan,Time,800MHz,800.0,1x,1.0,5,2585.9,2517.1825,2649.2,False
xalan,Time,800MHz,800.0,2x,2.0,10,884.2,866.9,900.8,False
xalan,Time,800MHz,800.0,3x,3.0,15,763.8,743.4975,782.7025,False
xalan,Time,800MHz,800.0,4x,4.0,20,735.4,696.38,767.7025,False
xalan,Time,800MHz,800.0,5x,5.0,25,729.5,685.295,769.4124999999999,False
xalan,Time,800MHz,800.0,6x,6.0,30,715.6,673.6975,755.0025,False
xalan,Time,1.2GHz,1200.0,1x,1.0,5,1804.6,1772.395,1836.0025,False
xalan,Time,1.2GHz,1200.0,2x,2.0,10,580.4,559.49,597.1025000000001,False
xalan,Time,1.2GHz,1200.0,3x,3.0,15,491.6,469.3925,510.8,False
xalan,Time,1.2GHz,1200.0,4x,4.0,20,478.1,445.5975,507.4,False
xalan,Time,1.2GHz,1200.0,5x,5.0,25,477.6,449.4,501.4025,False
xalan,Time,1.2GHz,1200.0,6x,6.0,30,505.6,492.3975,515.4025,False
xalan,Time,1.6GHz,1600.0,1x,1.0,5,2196.0,2173.495,2219.4,False
xalan,Time,1.6GHz,1600.0,2x,2.0,10,625.7,607.9975,638.9,False
xalan,Time,1.6GHz,1600.0,3x,3.0,15,537.1,515.895,555.0,False
xalan,Time,1.6GHz,1600.0,4x,4.0,20,528.7,504.2,553.21,False
xalan,Time,1.6GHz,1600.0,5x,5.0,25,547.2,532.595,559.3025,False
xalan,Time,1.6GHz,1600.0,6x,6.0,30,539.1,526.1975,548.8025,False
xalan,Time,1.8GHz,1800.0,1x,1.0,5,1225.2,1196.1775,1260.41,False
xalan,Time,1.8GHz,1800.0,2x,2.0,10,392.0,365.6975,422.2,False
xalan,Time,1.8GHz,1800.0,3x,3.0,15,332.1,315.1,342.7,False
xalan,Time,1.8GHz,1800.0,4x,4.0,20,326.3,310.495,339.3,False
xalan,Time,1.8GHz,1800.0,5x,5.0,25,315.2,297.7,331.3,False
xalan,Time,1.8GHz,1800.0,6x,6.0,30,305.6,291.1,320.3025,False
xalan,Time,2.0GHz,2000.0,1x,1.0,5,1164.1,1132.2925,1190.215,False
xalan,Time,2.0GHz,2000.0,2x,2.0,10,362.6,350.6,372.105,False
xalan,Time,2.0GHz,2000.0,3x,3.0,15,304.0,296.2975,310.8,False
xalan,Time,2.0GHz,2000.0,4x,4.0,20,291.8,274.79,304.2,False
xalan,Time,2.0GHz,2000.0,5x,5.0,25,302.3,294.1,307.8025,False
xalan,Time,2.0GHz,2000.0,6x,6.0,30,287.8,273.2,301.4025,False
xalan,Time,2.4GHz,2400.0,1x,1.0,5,978.6,946.9,1005.9,False
xalan,Time,2.4GHz,2400.0,2x,2.0,10,307.0,298.09000000000003,314.8,False
xalan,Time,2.4GHz,2400.0,3x,3.0,15,254.2,241.9975,264.5025,False
xalan,Time,2.4GHz,2400.0,4x,4.0,20,246.1,236.2975,253.8025,False
xalan,Time,2.4GHz,2400.0,5x,5.0,25,247.3,240.3,253.1025,False
xalan,Time,2.4GHz,2400.0,6x,6.0,30,256.6,247.4975,264.1025,False
xalan,Time,2.7GHz,2700.0,1x,1.0,5,885.1,866.895,900.605,False
xalan,Time,2.7GHz,2700.0,2x,2.0,10,277.3,270.5,282.6,False
xalan,Time,2.7GHz,2700.0,3x,3.0,15,223.9,214.5975,232.6025,True
xalan,Time,2.7GHz,2700.0,4x,4.0,20,225.2,219.8,230.0,True
xalan,Time,2.7GHz,2700.0,5x,5.0,25,219.6,211.7,226.5025,True
xalan,Time,2.7GHz,2700.0,6x,6.0,30,226.6,218.9,232.2,True
xalan,EDP,400MHz,400.0,1x,1.0,5,47.7692578823,44.45946109068,50.32318233498,False
xalan,EDP,400MHz,400.0,2x,2.0,10,5.5002315757,4.974743974725,5.9739194464150005,False
xalan,EDP,400MHz,400.0,3x,3.0,15,3.5244154539,3.0673910236324997,3.893962437985,False
xalan,EDP,400MHz,400.0,4x,4.0,20,3.69116658,3.1787303219000003,4.132718458859999,False
xalan,EDP,400MHz,400.0,5x,5.0,25,3.512292677,2.9962556969725003,4.033970217845001,False
xalan,EDP,400MHz,400.0,6x,6.0,30,4.0128256102,3.68210975659,4.3073102383425,False
xalan,EDP,800MHz,800.0,1x,1.0,5,14.2300031379,13.4315190651575,14.966876699790005,False
xalan,EDP,800MHz,800.0,2x,2.0,10,1.6594035194,1.5987691010674998,1.7187032505600002,False
xalan,EDP,800MHz,800.0,3x,3.0,15,1.2428308562,1.1789852068749995,1.3030193767225002,False
xalan,EDP,800MHz,800.0,4x,4.0,20,1.1484838461,1.038549871405,1.2411889825625002,False
xalan,EDP,800MHz,800.0,5x,5.0,25,1.1305817914000005,0.999406753995,1.2446496152025002,False
xalan,EDP,800MHz,800.0,6x,6.0,30,1.089860374,0.9702022209175002,1.20921492092,False
xalan,EDP,1.2GHz,1200.0,1x,1.0,5,8.305825612200001,7.9726911114025,8.64545466174,False
xalan,EDP,1.2GHz,1200.0,2x,2.0,10,0.8752993310999999,0.8138695524475,0.92453064343,False
xalan,EDP,1.2GHz,1200.0,3x,3.0,15,0.6122093305,0.559731835745,0.6555945542,False
xalan,EDP,1.2GHz,1200.0,4x,4.0,20,0.5809615704000001,0.5093762460025001,0.641934203695,False
xalan,EDP,1.2GHz,1200.0,5x,5.0,25,0.5802960414999999,0.5190047532175001,0.6325247308750002,False
xalan,EDP,1.2GHz,1200.0,6x,6.0,30,0.6412118064,0.6089340653775001,0.6668428822475,False
xalan,EDP,1.6GHz,1600.0,1x,1.0,5,14.6152705226,14.275246475255,14.953492236525,False
xalan,EDP,1.6GHz,1600.0,2x,2.0,10,1.1951813041999997,1.138155396665,1.24728220599,False
xalan,EDP,1.6GHz,1600.0,3x,3.0,15,0.8838326048,0.8116415913475002,0.936343067945,False
xalan,EDP,1.6GHz,1600.0,4x,4.0,20,0.8642827179999999,0.7883822768525,0.9423055602225,False
xalan,EDP,1.6GHz,1600.0,5x,5.0,25,0.9261574977,0.8810405097375,0.9662509506825,False
xalan,EDP,1.6GHz,1600.0,6x,6.0,30,0.8922008556,0.8445042931600001,0.92376370605,False
xalan,EDP,1.8GHz,1800.0,1x,1.0,5,5.016220737300001,4.7450333048974995,5.3075483152125,False
xalan,EDP,1.8GHz,1800.0,2x,2.0,10,0.5377530197999999,0.45993172948,0.634594666005,False
xalan,EDP,1.8GHz,1800.0,3x,3.0,15,0.3823794512,0.3471757786125,0.40797420938,False
xalan,EDP,1.8GHz,1800.0,4x,4.0,20,0.3704199674,0.3372741371125,0.3977990718525,False
xalan,EDP,1.8GHz,1800.0,5x,5.0,25,0.3482313472,0.3163256737075,0.3813010780925,False
xalan,EDP,1.8GHz,1800.0,6x,6.0,30,0.3248617568,0.2956488726125,0.3531481818775,True
xalan,EDP,2.0GHz,2000.0,1x,1.0,5,5.0871313258,4.812429252759999,5.3366745313,False
xalan,EDP,2.0GHz,2000.0,2x,2.0,10,0.5047621413,0.4724011468325,0.528615407625,False
xalan,EDP,2.0GHz,2000.0,3x,3.0,15,0.3598554759,0.34147506045,0.377429482395,False
xalan,EDP,2.0GHz,2000.0,4x,4.0,20,0.3290481724,0.2946848977475,0.3548158815925,True
xalan,EDP,2.0GHz,2000.0,5x,5.0,25,0.3532666232,0.3347690173675,0.3668221809349999,False
xalan,EDP,2.0GHz,2000.0,6x,6.0,30,0.3223918813,0.2931182505674999,0.3514839543175,True
xalan,EDP,2.4GHz,2400.0,1x,1.0,5,4.5558397921,4.293900810649999,4.820255178339999,False
xalan,EDP,2.4GHz,2400.0,2x,2.0,10,0.4598793261,0.4336258454624999,0.4849848683575,False
xalan,EDP,2.4GHz,2400.0,3x,3.0,15,0.319891617,0.2902081485275,0.344690224635,True
xalan,EDP,2.4GHz,2400.0,4x,4.0,20,0.2966839696999999,0.2737880064175,0.314906964925,True
xalan,EDP,2.4GHz,2400.0,5x,5.0,25,0.3012261231,0.2849500281275,0.3163126708225,True
xalan,EDP,2.4GHz,2400.0,6x,6.0,30,0.3253515615,0.3019548704374999,0.3424242405475,False
xalan,EDP,2.7GHz,2700.0,1x,1.0,5,4.4077296253,4.227218727995,4.5717047661425,False
xalan,EDP,2.7GHz,2700.0,2x,2.0,10,0.4430653569,0.4237302771625,0.45838519008,False
xalan,EDP,2.7GHz,2700.0,3x,3.0,15,0.2919181358,0.2684689001425001,0.3140269222725,True
xalan,EDP,2.7GHz,2700.0,4x,4.0,20,0.2942331159,0.2804934637225,0.3061157447775001,True
xalan,EDP,2.7GHz,2700.0,5x,5.0,25,0.2816770156,0.261543566355,0.2988498125474998,True
xalan,EDP,2.7GHz,2700.0,6x,6.0,30,0.2980088129999999,0.27631077289,0.3124774808675,True
xalan,EDP2,400MHz,400.0,1x,1.0,5,456.7821852573803,414.7687506966251,496.70078811074967,False
xalan,EDP2,400MHz,400.0,2x,2.0,10,17.90187647494364,15.24711128489215,20.3050287018523,False
xalan,EDP2,400MHz,400.0,3x,3.0,15,9.185856001573454,7.557741109133526,10.782816270361335,False
xalan,EDP2,400MHz,400.0,4x,4.0,20,9.895565608884503,8.05235848423086,11.449218547379244,False
xalan,EDP2,400MHz,400.0,5x,5.0,25,9.179642696820835,7.308144483055831,11.017557483140214,False
xalan,EDP2,400MHz,400.0,6x,6.0,30,11.216976870159908,9.910486370336075,12.80735397233061,False
xalan,EDP2,800MHz,800.0,1x,1.0,5,78.47295646063971,71.96968123554828,84.47094730852125,False
xalan,EDP2,800MHz,800.0,2x,2.0,10,3.116573132849428,2.969185598700421,3.2770090905581157,False
xalan,EDP2,800MHz,800.0,3x,3.0,15,2.0256224425073315,1.8749278959990812,2.1871319625137895,False
xalan,EDP2,800MHz,800.0,4x,4.0,20,1.803107524961178,1.5484423225170814,2.014207316270806,False
xalan,EDP2,800MHz,800.0,5x,5.0,25,1.7666025100313505,1.476328855756047,2.0251399421990612,False
xalan,EDP2,800MHz,800.0,6x,6.0,30,1.6736082963553105,1.399647128284809,1.9410438609665608,False
xalan,EDP2,1.2GHz,1200.0,1x,1.0,5,38.27868708980738,35.939764897471754,40.71985400500423,False
xalan,EDP2,1.2GHz,1200.0,2x,2.0,10,1.323736950274841,1.2009291376901483,1.4411606530181431,False
xalan,EDP2,1.2GHz,1200.0,3x,3.0,15,0.7650774845651619,0.6802603246342559,0.8399189733503991,False
xalan,EDP2,1.2GHz,1200.0,4x,4.0,20,0.7114874850510502,0.5915108590445597,0.8246233354684759,False
xalan,EDP2,1.2GHz,1200.0,5x,5.0,25,0.709710454328545,0.6053403935968096,0.8024741621273139,False
xalan,EDP2,1.2GHz,1200.0,6x,6.0,30,0.8142062044750693,0.7555223756469523,0.8612745504675883,False
xalan,EDP2,1.6GHz,1600.0,1x,1.0,5,97.3126461162201,93.81400533726146,100.80518757649696,False
xalan,EDP2,1.6GHz,1600.0,2x,2.0,10,2.2868546757284856,2.1128327415448025,2.445638721552646,False
xalan,EDP2,1.6GHz,1600.0,3x,3.0,15,1.4585904233082083,1.2931250652066244,1.5806992531493624,False
xalan,EDP2,1.6GHz,1600.0,4x,4.0,20,1.4197087798098351,1.235958429391745,1.6040887730304725,False
xalan,EDP2,1.6GHz,1600.0,5x,5.0,25,1.570375248567096,1.4550055350861857,1.6758756689537164,False
