Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
xalan,Time,1.6GHz,1600.0,5x,5.0,25,333.3,319.595,345.9025,False
xalan,Time,1.6GHz,1600.0,6x,6.0,30,324.0,304.6975,343.5025,False
xalan,Time,2.0GHz,2000.0,1x,1.0,5,490.1,478.9975,500.1,False
xalan,Time,2.0GHz,2000.0,2x,2.0,10,265.8,253.995,277.705,False
xalan,Time,2.0GHz,2000.0,3x,3.0,15,270.9,253.495,284.4025,False
xalan,Time,2.0GHz,2000.0,4x,4.0,20,265.5,252.9975,277.705,False
xalan,Time,2.0GHz,2000.0,5x,5.0,25,269.5,255.5,283.2,False
xalan,Time,2.0GHz,2000.0,6x,6.0,30,274.7,259.195,285.8,False
xalan,Time,2.4GHz,2400.0,1x,1.0,5,418.2,400.9,437.8225,False
xalan,Time,2.4GHz,2400.0,2x,2.0,10,233.5,225.7,240.3025,False
xalan,Time,2.4GHz,2400.0,3x,3.0,15,223.4,213.7,233.3,False
xalan,Time,2.4GHz,2400.0,4x,4.0,20,220.4,209.2,231.6025,True
xalan,Time,2.4GHz,2400.0,5x,5.0,25,226.9,213.9975,238.0025,False
xalan,Time,2.4GHz,2400.0,6x,6.0,30,217.3,205.4975,228.2,True
xalan,Time,2.7GHz,2700.0,1x,1.0,5,392.4,375.3,412.91,False
xalan,Time,2.7GHz,2700.0,2x,2.0,10,199.1,189.2,209.605,True
xalan,Time,2.7GHz,2700.0,3x,3.0,15,202.3,191.3975,212.7,True
xalan,Time,2.7GHz,2700.0,4x,4.0,20,207.4,201.9975,213.0025,True
xalan,Time,2.7GHz,2700.0,5x,5.0,25,204.5,194.2975,214.8025,True
xalan,Time,2.7GHz,2700.0,6x,6.0,30,200.8,190.7,210.1,True
xalan,EDP,400MHz,400.0,1x,1.0,5,9.5968254782,8.91257156044,10.3257447608475,False
xalan,EDP,400MHz,400.0,2x,2.0,10,2.9037208486,2.5370522533874995,3.2528037467999997,False
xalan,EDP,400MHz,400.0,3x,3.0,15,3.2298351067,2.8603528768924997,3.5760473560749997,False
xalan,EDP,400MHz,400.0,4x,4.0,20,3.2363741731000006,2.86627469503,3.5632728509875005,False
xalan,EDP,400MHz,400.0,5x,5.0,25,3.0383272902000003,2.573545793885,3.47932326432,False
xalan,EDP,400MHz,400.0,6x,6.0,30,3.1345377479000005,2.7661632095925,3.46100280474,False
xalan,EDP,800MHz,800.0,1x,1.0,5,2.9406073627000007,2.65094716383,3.297267983295,False
xalan,EDP,800MHz,800.0,2x,2.0,10,0.9529270821,0.806019008075,1.13513782135,False
xalan,EDP,800MHz,800.0,3x,3.0,15,0.8867266974,0.7946231523275,0.95952752305,False
xalan,EDP,800MHz,800.0,4x,4.0,20,0.9350347761000002,0.8268393865150001,1.0313090643300002,False
xalan,EDP,800MHz,800.0,5x,5.0,25,0.9267939341000002,0.8199341027425,1.027513034385,False
xalan,EDP,800MHz,800.0,6x,6.0,30,0.8915535821999999,0.777025158025,0.999425752525,False
xalan,EDP,1.2GHz,1200.0,1x,1.0,5,1.5284973196,1.394750520905,1.6562218673050002,False
xalan,EDP,1.2GHz,1200.0,2x,2.0,10,0.4494579193,0.3908098287375,0.5116248237275,False
xalan,EDP,1.2GHz,1200.0,3x,3.0,15,0.4678350656,0.4117532793,0.524326620195,False
xalan,EDP,1.2GHz,1200.0,4x,4.0,20,0.4668674852,0.4284566637,0.5065583047875,False
xalan,EDP,1.2GHz,1200.0,5x,5.0,25,0.4558915601,0.40663344898,0.5071506678,False
xalan,EDP,1.2GHz,1200.0,6x,6.0,30,0.5111606958999999,0.460383569155,0.5581815782599999,False
xalan,EDP,1.6GHz,1600.0,1x,1.0,5,1.5453679202,1.0101907337699998,2.5606861037774995,False
xalan,EDP,1.6GHz,1600.0,2x,2.0,10,0.3273100765,0.2882143656575,0.3711040607275,False
xalan,EDP,1.6GHz,1600.0,3x,3.0,15,0.3403826505999999,0.3028854128575,0.3756370416149999,False
xalan,EDP,1.6GHz,1600.0,4x,4.0,20,0.3094557164,0.26562559212,0.3568990267399999,False
xalan,EDP,1.6GHz,1600.0,5x,5.0,25,0.3369492755,0.307516740835,0.3612826648225,False
xalan,EDP,1.6GHz,1600.0,6x,6.0,30,0.315449843,0.2794191523925,0.350473994425,False
xalan,EDP,2.0GHz,2000.0,1x,1.0,5,0.9194843075,0.8796150186875001,0.963461873525,False
xalan,EDP,2.0GHz,2000.0,2x,2.0,10,0.2745085027999999,0.25049478995,0.2997100871574999,False
xalan,EDP,2.0GHz,2000.0,3x,3.0,15,0.2871831217,0.25182104389,0.3145889860924999,False
xalan,EDP,2.0GHz,2000.0,4x,4.0,20,0.2749228447999999,0.248905682895,0.2982731072149999,True
xalan,EDP,2.0GHz,2000.0,5x,5.0,25,0.2826141555,0.254334130725,0.3064133567525,False
xalan,EDP,2.0GHz,2000.0,6x,6.0,30,0.2892310264,0.2605384911325,0.3103828965175,False
xalan,EDP,2.4GHz,2400.0,1x,1.0,5,0.8440332180000001,0.773961778025,0.91541505219,False
xalan,EDP,2.4GHz,2400.0,2x,2.0,10,0.2652090957,0.250074993105,0.279235773565,True
xalan,EDP,2.4GHz,2400.0,3x,3.0,15,0.2434443324,0.223470955035,0.2634124929975,True
xalan,EDP,2.4GHz,2400.0,4x,4.0,20,0.2366113964,0.2118855637824999,0.259762365175,True
xalan,EDP,2.4GHz,2400.0,5x,5.0,25,0.2513402841,0.22500784939,0.27622592308,True
xalan,EDP,2.4GHz,2400.0,6x,6.0,30,0.2286727948999999,0.2054868098799999,0.2504836895325,True
xalan,EDP,2.7GHz,2700.0,1x,1.0,5,0.8832597414000001,0.8019972347900001,0.967748292325,False
xalan,EDP,2.7GHz,2700.0,2x,2.0,10,0.2309510872999999,0.2049785729549999,0.2536737871675,True
xalan,EDP,2.7GHz,2700.0,3x,3.0,15,0.2365685417,0.2106215626349999,0.2608002501849999,True
xalan,EDP,2.7GHz,2700.0,4x,4.0,20,0.2475073451,0.2350736077725,0.2614495834749999,True
xalan,EDP,2.7GHz,2700.0,5x,5.0,25,0.2415337047,0.2179859057625,0.2631899774675,True
xalan,EDP,2.7GHz,2700.0,6x,6.0,30,0.2336153742,0.212193911905,0.25427553229,True
xalan,EDP2,400MHz,400.0,1x,1.0,5,40.20325870941098,35.989648431432656,44.51623014838767,False
xalan,EDP2,400MHz,400.0,2x,2.0,10,6.764481014111631,5.459541266663213,8.267916527945598,False
xalan,EDP2,400MHz,400.0,3x,3.0,15,7.915616482616254,6.583764310490978,9.239566143614867,False
xalan,EDP2,400MHz,400.0,4x,4.0,20,7.937995815165213,6.598669447100857,9.081336584805696,False
xalan,EDP2,400MHz,400.0,5x,5.0,25,7.287231579655514,5.722968578854658,8.769884785450262,False
xalan,EDP2,400MHz,400.0,6x,6.0,30,7.548038783470206,6.2718717891703735,8.625588423577364,False
xalan,EDP2,800MHz,800.0,1x,1.0,5,7.389089831446974,6.2169749461598025,8.682474414937664,False
xalan,EDP2,800MHz,800.0,2x,2.0,10,1.4330273522344403,1.069244867183778,1.8654358733582763,False
xalan,EDP2,800MHz,800.0,3x,3.0,15,1.2258210362653874,1.04546928177678,1.3758949058919516,False
xalan,EDP2,800MHz,800.0,4x,4.0,20,1.3563810718381937,1.1267448693637074,1.6206438656982394,False
xalan,EDP2,800MHz,800.0,5x,5.0,25,1.3073621042761316,1.0741791822350053,1.5023873822949616,False
xalan,EDP2,800MHz,800.0,6x,6.0,30,1.240128493692957,1.006879471629395,1.4769600722874108,False
xalan,EDP2,1.2GHz,1200.0,1x,1.0,5,2.9911545351935303,2.6391944284218702,3.3573220853818264,False
xalan,EDP2,1.2GHz,1200.0,2x,2.0,10,0.4893430661484174,0.3938442226205104,0.6063271865807776,False
xalan,EDP2,1.2GHz,1200.0,3x,3.0,15,0.5198574017592996,0.4247714148769472,0.617280165651555,False
xalan,EDP2,1.2GHz,1200.0,4x,4.0,20,0.5234082401424238,0.4496064071169441,0.5982813374976143,False
xalan,EDP2,1.2GHz,1200.0,5x,5.0,25,0.4931818241160359,0.4086416611577734,0.5716346623557421,False
xalan,EDP2,1.2GHz,1200.0,6x,6.0,30,0.5882710122372353,0.5054669881567597,0.6706741550512336,False
xalan,EDP2,1.6GHz,1600.0,1x,1.0,5,3.860616485638426,1.7417214966984478,7.949795216789216,False
xalan,EDP2,1.6GHz,1600.0,2x,2.0,10,0.3311742322494369,0.2740680386543522,0.399017261924383,True
xalan,EDP2,1.6GHz,1600.0,3x,3.0,15,0.3528264050055052,0.3000336307163883,0.4064041571510854,False
xalan,EDP2,1.6GHz,1600.0,4x,4.0,20,0.3058375455574497,0.2406749703578008,0.3699306468299599,True
xalan,EDP2,1.6GHz,1600.0,5x,5.0,25,0.3420937749775613,0.3010049723132179,0.37845654735166,False
xalan,EDP2,1.6GHz,1600.0,6x,6.0,30,0.309493886700821,0.2592170897193583,0.3558607545567595,True
xalan,EDP2,2.0GHz,2000.0,1x,1.0,5,1.7281552984576525,1.6144756938848166,1.8528562296811728,False
xalan,EDP2,2.0GHz,2000.0,2x,2.0,10,0.2850291104408072,0.2482237702960824,0.3245048648378191,True
xalan,EDP2,2.0GHz,2000.0,3x,3.0,15,0.3067795268125485,0.2592407069255626,0.3491336335159148,True
xalan,EDP2,2.0GHz,2000.0,4x,4.0,20,0.2863944543852894,0.2443709858037594,0.3237706871745023,True
xalan,EDP2,2.0GHz,2000.0,5x,5.0,25,0.2982715309621325,0.2562407184707694,0.3371296739230124,True
xalan,EDP2,2.0GHz,2000.0,6x,6.0,30,0.3059852027837544,0.2648258565955155,0.3372855746595189,True
xalan,EDP2,2.4GHz,2400.0,1x,1.0,5,1.7122379189025403,1.5065539884894137,1.9335273431613804,False
xalan,EDP2,2.4GHz,2400.0,2x,2.0,10,0.3017935864376663,0.2789002348202919,0.3267692600428509,False
xalan,EDP2,2.4GHz,2400.0,3x,3.0,15,0.2664279912117168,0.2332199135132882,0.29891174761453,True
xalan,EDP2,2.4GHz,2400.0,4x,4.0,20,0.2556676922684388,0.2210204019174155,0.2948108889735009,True
xalan,EDP2,2.4GHz,2400.0,5x,5.0,25,0.2802968215854864,0.2398027425384472,0.3217450582623202,True
xalan,EDP2,2.4GHz,2400.0,6x,6.0,30,0.2422440906993691,0.2055384576856132,0.2775114089583069,True
xalan,EDP2,2.7GHz,2700.0,1x,1.0,5,1.9999688252291392,1.729006733536144,2.3047134464435226,False
xalan,EDP2,2.7GHz,2700.0,2x,2.0,10,0.2699554975083852,0.2262033803724977,0.3136250621474303,True
xalan,EDP2,2.7GHz,2700.0,3x,3.0,15,0.2785435511432689,0.2318590978597415,0.3196858731078894,True
xalan,EDP2,2.7GHz,2700.0,4x,4.0,20,0.2959818428167065,0.2742865200796043,0.3224868696884579,True
xalan,EDP2,2.7GHz,2700.0,5x,5.0,25,0.2871427841589212,0.244137321660734,0.3259119218179108,True
xalan,EDP2,2.7GHz,2700.0,6x,6.0,30,0.2732962388069856,0.2372643750345172,0.3086617040986977,True
zxing,Energy,400MHz,400.0,1x,1.0,5,6.772784199999999,6.1453277150000005,7.746327179999999,False
zxing,Energy,400MHz,400.0,2x,2.0,10,4.314269999999999,4.015010087499999,4.677474855000001,False
zxing,Energy,400MHz,400.0,3x,3.0,15,4.3177246,3.9951969825,4.71649489,False
zxing,Energy,400MHz,400.0,4x,4.0,20,4.0410520000000005,3.8708432,4.2243238775,False
zxing,Energy,400MHz,400.0,5x,5.0,25,4.231323099999999,3.8692800825,4.7285422824999985,False
zxing,Energy,400MHz,400.0,6x,6.0,30,4.0652465,3.8795656775,4.301693987499999,False
zxing,Energy,800MHz,800.0,1x,1.0,5,3.7330139,3.5942943775,3.9307710724999994,False
zxing,Energy,800MHz,800.0,2x,2.0,10,2.3541321,2.27279134,2.4421792850000004,False
zxing,Energy,800MHz,800.0,3x,3.0,15,2.8945619,2.4859994275,3.32042688,False
zxing,Energy,800MHz,800.0,4x,4.0,20,2.5092529999999997,2.3455927875,2.73770464,False
zxing,Energy,800MHz,800.0,5x,5.0,25,2.4736938,2.3240700175,2.6511280375,False
zxing,Energy,800MHz,800.0,6x,6.0,30,2.5459655,2.2413901675,2.957077552499999,False
zxing,Energy,1.2GHz,1200.0,1x,1.0,5,3.0950074,2.9909837199999996,3.2295015650000005,False
zxing,Energy,1.2GHz,1200.0,2x,2.0,10,1.9996277,1.8347904900000005,2.2092762824999994,True
zxing,Energy,1.2GHz,1200.0,3x,3.0,15,1.8478574,1.7825006975,1.922999685,True
zxing,Energy,1.2GHz,1200.0,4x,4.0,20,1.9767946,1.77761774,2.2964568125,True
zxing,Energy,1.2GHz,1200.0,5x,5.0,25,2.1892335,1.9418091,2.51233872,True
zxing,Energy,1.2GHz,1200.0,6x,6.0,30,2.0637147,1.8497513375,2.3175368300000003,True
zxing,Energy,1.6GHz,1600.0,1x,1.0,5,2.4183654,2.3653689924999997,2.4806062549999996,False
zxing,Energy,1.6GHz,1600.0,2x,2.0,10,1.7377625,1.56862765,1.95667328,True
zxing,Energy,1.6GHz,1600.0,3x,3.0,15,1.811493,1.6150145075000002,2.0707352675,True
zxing,Energy,1.6GHz,1600.0,4x,4.0,20,2.0369265,1.7588679850000002,2.3308391349999997,True
zxing,Energy,1.6GHz,1600.0,5x,5.0,25,2.0112734,1.7034770575000002,2.33317586,True
zxing,Energy,1.6GHz,1600.0,6x,6.0,30,1.9775636,1.6775593749999995,2.2884147675,True
zxing,Energy,2.0GHz,2000.0,1x,1.0,5,2.9101135000000005,2.6569221525000004,3.2094732625000004,False
zxing,Energy,2.0GHz,2000.0,2x,2.0,10,1.9723998,1.68773879,2.3001195725,True
zxing,Energy,2.0GHz,2000.0,3x,3.0,15,2.2276,1.9009946,2.55661322,True
zxing,Energy,2.0GHz,2000.0,4x,4.0,20,1.8569458,1.6348448775000004,2.1186634025,True
zxing,Energy,2.0GHz,2000.0,5x,5.0,25,1.9398194,1.7302985,2.2028367025,True
zxing,Energy,2.0GHz,2000.0,6x,6.0,30,1.8990296,1.7351469224999998,2.0901154175000003,True
zxing,Energy,2.4GHz,2400.0,1x,1.0,5,2.8955627,2.742343925,3.045909245,False
zxing,Energy,2.4GHz,2400.0,2x,2.0,10,1.8631228,1.6760053075,2.1503616975,True
zxing,Energy,2.4GHz,2400.0,3x,3.0,15,2.3971922,2.02867809,2.755097882499999,False
zxing,Energy,2.4GHz,2400.0,4x,4.0,20,2.1075805,1.886324275,2.3388716499999997,True
zxing,Energy,2.4GHz,2400.0,5x,5.0,25,2.1213132999999997,1.8113559999999995,2.5288209625,True
zxing,Energy,2.4GHz,2400.0,6x,6.0,30,2.1026429,1.80899737,2.393480915,True
zxing,Energy,2.7GHz,2700.0,1x,1.0,5,3.1837648,2.9565224975,3.389971405,False
zxing,Energy,2.7GHz,2700.0,2x,2.0,10,2.2556703,2.0879125924999995,2.4830215575000003,False
zxing,Energy,2.7GHz,2700.0,3x,3.0,15,2.0540833,1.81947283,2.3826545649999997,True
zxing,Energy,2.7GHz,2700.0,4x,4.0,20,2.4019654,2.0404488725000003,2.7829824975,False
zxing,Energy,2.7GHz,2700.0,5x,5.0,25,2.1701354000000004,1.96784294,2.42260106,False
zxing,Energy,2.7GHz,2700.0,6x,6.0,30,2.3717832999999997,2.0295521250000004,2.7677122475,False
zxing,Time,400MHz,400.0,1x,1.0,5,3774.2,3503.5575000000003,4194.92,False
zxing,Time,400MHz,400.0,2x,2.0,10,2434.8,2266.785,2656.495,False
zxing,Time,400MHz,400.0,3x,3.0,15,2449.6,2259.3925,2698.565,False
zxing,Time,400MHz,400.0,4x,4.0,20,2299.0,2204.5950000000003,2402.015,False
zxing,Time,400MHz,400.0,5x,5.0,25,2395.8,2194.5899999999997,2662.52,False
zxing,Time,400MHz,400.0,6x,6.0,30,2297.0,2195.0975,2412.82,False
zxing,Time,800MHz,800.0,1x,1.0,5,1821.2,1756.6950000000002,1901.2025,False
zxing,Time,800MHz,800.0,2x,2.0,10,1156.5,1118.8925,1206.315,False
zxing,Time,800MHz,800.0,3x,3.0,15,1406.2,1205.55,1628.4,False
zxing,Time,800MHz,800.0,4x,4.0,20,1224.4,1145.785,1342.245,False
zxing,Time,800MHz,800.0,5x,5.0,25,1204.8,1130.2875,1287.0175000000002,False
zxing,Time,800MHz,800.0,6x,6.0,30,1245.0,1095.1925,1433.2175,False
zxing,Time,1.2GHz,1200.0,1x,1.0,5,1266.7,1217.9975,1317.8025,False
zxing,Time,1.2GHz,1200.0,2x,2.0,10,832.4,762.095,928.805,False
zxing,Time,1.2GHz,1200.0,3x,3.0,15,766.7,740.8,794.21,False
zxing,Time,1.2GHz,1200.0,4x,4.0,20,821.4,740.1975,951.005,False
zxing,Time,1.2GHz,1200.0,5x,5.0,25,901.4,794.0625,1027.6625,False
zxing,Time,1.2GHz,1200.0,6x,6.0,30,857.5,767.795,977.9125,False
zxing,Time,1.6GHz,1600.0,1x,1.0,5,847.2,830.5875000000001,865.61,False
zxing,Time,1.6GHz,1600.0,2x,2.0,10,616.5,560.9975,692.8149999999999,False
zxing,Time,1.6GHz,1600.0,3x,3.0,15,647.0,575.4550000000002,736.0025,False
zxing,Time,1.6GHz,1600.0,4x,4.0,20,719.1,628.2950000000001,821.7025,False
zxing,Time,1.6GHz,1600.0,5x,5.0,25,716.9,605.575,823.3,False
zxing,Time,1.6GHz,1600.0,6x,6.0,30,699.1,588.8925,800.01,False
zxing,Time,2.0GHz,2000.0,1x,1.0,5,796.0,726.4,875.325,False
zxing,Time,2.0GHz,2000.0,2x,2.0,10,548.6,467.8925,643.7175,False
zxing,Time,2.0GHz,2000.0,3x,3.0,15,620.8,539.1925000000001,711.8274999999999,False
zxing,Time,2.0GHz,2000.0,4x,4.0,20,517.7,452.4975,594.6,False
zxing,Time,2.0GHz,2000.0,5x,5.0,25,538.5,484.6675,600.4,False
zxing,Time,2.0GHz,2000.0,6x,6.0,30,523.9,474.375,579.015,False
zxing,Time,2.4GHz,2400.0,1x,1.0,5,621.1,589.7975,655.2025000000001,False
zxing,Time,2.4GHz,2400.0,2x,2.0,10,404.6,364.5975,466.4075,True
zxing,Time,2.4GHz,2400.0,3x,3.0,15,513.6,440.5975,588.81,False
zxing,Time,2.4GHz,2400.0,4x,4.0,20,456.8,411.19,505.2025,True
zxing,Time,2.4GHz,2400.0,5x,5.0,25,460.8,393.6975,543.4075,True
zxing,Time,2.4GHz,2400.0,6x,6.0,30,456.8,396.8825,515.905,True
zxing,Time,2.7GHz,2700.0,1x,1.0,5,574.5,535.8925,612.0025,False
zxing,Time,2.7GHz,2700.0,2x,2.0,10,408.7,377.6,449.1025,True
zxing,Time,2.7GHz,2700.0,3x,3.0,15,370.6,328.8975,433.1,True
zxing,Time,2.7GHz,2700.0,4x,4.0,20,434.1,368.8,502.4025,True
zxing,Time,2.7GHz,2700.0,5x,5.0,25,394.8,358.9975,444.7125,True
zxing,Time,2.7GHz,2700.0,6x,6.0,30,429.7,367.19,498.3025,True
zxing,EDP,400MHz,400.0,1x,1.0,5,26.386698341,21.5286459498525,34.2851449200075,False
zxing,EDP,400MHz,400.0,2x,2.0,10,10.671715658599998,9.209194951070002,12.713011035835,False
zxing,EDP,400MHz,400.0,3x,3.0,15,10.7748329122,9.02832948114,12.990376686824998,False
zxing,EDP,400MHz,400.0,4x,4.0,20,9.3363020546,8.6005253202,10.148739027612502,False
zxing,EDP,400MHz,400.0,5x,5.0,25,10.3966066107,8.5835641225625,13.143258870579997,False
zxing,EDP,400MHz,400.0,6x,6.0,30,9.3963211905,8.5138805533775,10.4379394294,False
zxing,EDP,800MHz,800.0,1x,1.0,5,6.8295334267,6.335542902035001,7.527824783252499,False
zxing,EDP,800MHz,800.0,2x,2.0,10,2.7331454924,2.5331725027474996,2.9674341097099997,False
zxing,EDP,800MHz,800.0,3x,3.0,15,4.293768677599999,3.0561457972475,5.506308798295,False
zxing,EDP,800MHz,800.0,4x,4.0,20,3.1245209876,2.6983688019575003,3.7750058161000006,False
zxing,EDP,800MHz,800.0,5x,5.0,25,3.0167657259999996,2.630729686025,3.4808892446999997,False
zxing,EDP,800MHz,800.0,6x,6.0,30,3.3246610648,2.4477470890724997,4.458571951799999,False
zxing,EDP,1.2GHz,1200.0,1x,1.0,5,3.9360922431,3.63966251008,4.2582832449075,False
zxing,EDP,1.2GHz,1200.0,2x,2.0,10,1.7099316412,1.4224603718625002,2.146171427325,False
zxing,EDP,1.2GHz,1200.0,3x,3.0,15,1.4218155956999998,1.3175719548125,1.5352491441374998,False
zxing,EDP,1.2GHz,1200.0,4x,4.0,20,1.7108948535000004,1.3211821850675,2.4133906966425,False
zxing,EDP,1.2GHz,1200.0,5x,5.0,25,2.0605907287000003,1.5425995982749998,2.7259935747974997,False
zxing,EDP,1.2GHz,1200.0,6x,6.0,30,1.8401318181999995,1.4160724737675,2.4215902560725,False
zxing,EDP,1.6GHz,1600.0,1x,1.0,5,2.0514585566,1.966155373895,2.1431631272824996,False
zxing,EDP,1.6GHz,1600.0,2x,2.0,10,1.1069613603,0.8826611305500002,1.4239372523624998,True
zxing,EDP,1.6GHz,1600.0,3x,3.0,15,1.2206450361,0.94297404301,1.5705213108024996,True
zxing,EDP,1.6GHz,1600.0,4x,4.0,20,1.5384001455,1.1472492763075002,2.024548429785,False
zxing,EDP,1.6GHz,1600.0,5x,5.0,25,1.5332634382,1.053538674265,1.99985939447,True
zxing,EDP,1.6GHz,1600.0,6x,6.0,30,1.4714317451,1.0474291071325,1.958118604325,True
zxing,EDP,2.0GHz,2000.0,1x,1.0,5,2.369222877,1.96939823361,2.8727207752375006,False
zxing,EDP,2.0GHz,2000.0,2x,2.0,10,1.1537396569,0.8175476264625,1.5963064289700002,True
zxing,EDP,2.0GHz,2000.0,3x,3.0,15,1.4601454862,1.0526422500175,1.8513434276525005,True
zxing,EDP,2.0GHz,2000.0,4x,4.0,20,1.0078303714,0.7392631837125001,1.3357952220949996,True
zxing,EDP,2.0GHz,2000.0,5x,5.0,25,1.0810201142,0.8532233769900001,1.359761493455,True
zxing,EDP,2.0GHz,2000.0,6x,6.0,30,1.0206870147,0.8284460139650001,1.2418448530925,True
zxing,EDP,2.4GHz,2400.0,1x,1.0,5,1.8114615563,1.62576648229,2.01624095301,False
zxing,EDP,2.4GHz,2400.0,2x,2.0,10,0.7947906986000001,0.6098509692449999,1.1070586619749998,True
zxing,EDP,2.4GHz,2400.0,3x,3.0,15,1.304884096,0.9427383693225,1.7071635160249998,True
zxing,EDP,2.4GHz,2400.0,4x,4.0,20,0.9915787986,0.7796147856600001,1.21970303731,True
zxing,EDP,2.4GHz,2400.0,5x,5.0,25,1.0506334369,0.6853914323575001,1.4365251607724998,True
zxing,EDP,2.4GHz,2400.0,6x,6.0,30,1.0073723105,0.7594971260325001,1.3280451638175002,True
zxing,EDP,2.7GHz,2700.0,1x,1.0,5,1.8508327855,1.6230815745475002,2.0938746210100003,False
zxing,EDP,2.7GHz,2700.0,2x,2.0,10,0.9429083365,0.7860039720399999,1.1724040663649995,True
zxing,EDP,2.7GHz,2700.0,3x,3.0,15,0.8062006913000002,0.5982515505275,1.1217293988,True
zxing,EDP,2.7GHz,2700.0,4x,4.0,20,1.1055702184,0.7804379417775,1.4514134413199995,True
zxing,EDP,2.7GHz,2700.0,5x,5.0,25,0.8834653134999998,0.7077871106699999,1.1148922995125,True
zxing,EDP,2.7GHz,2700.0,6x,6.0,30,1.0889286566999998,0.765444805275,1.4752904500724997,True
zxing,EDP2,400MHz,400.0,1x,1.0,5,194.5018050691315,134.57356661867323,298.8081446971779,False
zxing,EDP2,400MHz,400.0,2x,2.0,10,47.62257875967144,36.93268880311541,61.704121578650046,False
zxing,EDP2,400MHz,400.0,3x,3.0,15,48.36510709422161,36.168630151753064,64.51870179954845,False
zxing,EDP2,400MHz,400.0,4x,4.0,20,38.101938948603895,33.402474327639446,43.61520783694585,False
zxing,EDP2,400MHz,400.0,5x,5.0,25,46.496460314292975,33.669165336692274,64.81135846549734,False
zxing,EDP2,400MHz,400.0,6x,6.0,30,38.69607373641452,33.17393715910144,44.885001907745945,False
zxing,EDP2,800MHz,800.0,1x,1.0,5,25.753327712123458,22.819985159645352,29.97821984805667,False
zxing,EDP2,800MHz,800.0,2x,2.0,10,6.4862916351991045,5.802539308930355,7.4132472174040975,False
zxing,EDP2,800MHz,800.0,3x,3.0,15,13.78180931051148,8.433674277716145,19.837834296454176,False
zxing,EDP2,800MHz,800.0,4x,4.0,20,8.132421691412768,6.26489631502052,10.86793168709884,False
zxing,EDP2,800MHz,800.0,5x,5.0,25,7.657576358818287,6.150910210427673,9.56548552752106,False
zxing,EDP2,800MHz,800.0,6x,6.0,30,9.370132686213925,5.472216804807629,14.25764830797125,False
zxing,EDP2,1.2GHz,1200.0,1x,1.0,5,12.281994867929438,10.918391890285312,13.96261720879926,False
zxing,EDP2,1.2GHz,1200.0,2x,2.0,10,3.628884775902524,2.572495185124961,5.220412907290258,True
zxing,EDP2,1.2GHz,1200.0,3x,3.0,15,2.646900219629593,2.361316843614099,2.9530861636502,True
zxing,EDP2,1.2GHz,1200.0,4x,4.0,20,3.824053553794029,2.3537223309141813,6.400914568779118,True
zxing,EDP2,1.2GHz,1200.0,5x,5.0,25,4.93999067413204,3.1262813305688453,7.437958490398289,False
zxing,EDP2,1.2GHz,1200.0,6x,6.0,30,4.13475284860919,2.629369998564911,6.194639815396627,True
zxing,EDP2,1.6GHz,1600.0,1x,1.0,5,4.974398460123153,4.642040474409196,5.3077379110103315,False
zxing,EDP2,1.6GHz,1600.0,2x,2.0,10,2.0681815619309023,1.412346026669208,3.0334156602371354,True
zxing,EDP2,1.6GHz,1600.0,3x,3.0,15,2.410275904071752,1.543811807931624,3.5442947939769036,True
zxing,EDP2,1.6GHz,1600.0,4x,4.0,20,3.456204806150292,2.0633933096838737,4.969738127353551,True
zxing,EDP2,1.6GHz,1600.0,5x,5.0,25,3.469926924728006,1.9806607891012025,5.035170556703986,True
zxing,EDP2,1.6GHz,1600.0,6x,6.0,30,3.296616845697124,1.8351466411921944,5.05294566874196,True
zxing,EDP2,2.0GHz,2000.0,1x,1.0,5,7.222352262498815,5.32268046785153,9.774685574129396,False
zxing,EDP2,2.0GHz,2000.0,2x,2.0,10,2.598536681006768,1.4040548045063674,4.190286736762506,True
zxing,EDP2,2.0GHz,2000.0,3x,3.0,15,3.606847687638603,2.244514106867021,5.116763611110101,True
zxing,EDP2,2.0GHz,2000.0,4x,4.0,20,2.067593898803124,1.2275842789648768,3.083325943345499,True
zxing,EDP2,2.0GHz,2000.0,5x,5.0,25,2.255447044721838,1.4731970843188202,3.294632620461527,True
zxing,EDP2,2.0GHz,2000.0,6x,6.0,30,2.037944538413407,1.456834079605127,2.6815561708792988,True
zxing,EDP2,2.4GHz,2400.0,1x,1.0,5,5.322844160023081,4.537692926047967,6.2614033013810655,False
zxing,EDP2,2.4GHz,2400.0,2x,2.0,10,1.679294837381968,1.017639816146346,2.8201594832482733,True
zxing,EDP2,2.4GHz,2400.0,3x,3.0,15,3.4897718061781537,2.1367269002546,4.9492047912242585,True
zxing,EDP2,2.4GHz,2400.0,4x,4.0,20,2.219483708010002,1.5563040740207466,3.0478429586753997,True
zxing,EDP2,2.4GHz,2400.0,5x,5.0,25,2.572153415400878,1.3276788674420914,3.992518490063219,True
zxing,EDP2,2.4GHz,2400.0,6x,6.0,30,2.336799089414107,1.3381301622700448,3.4230043642710637,True
zxing,EDP2,2.7GHz,2700.0,1x,1.0,5,6.028170821425585,4.903360060944002,7.107434019296583,False
